review_text,rating,review_date
Gem Asuu tim Alienn njing,3,2025-06-23 14:21:02
saran ku mending main honor of king daripada MLBB soal nya moonton kalau ngasih lawan gak ngotak MLBB game yang tidak layak,1,2025-06-23 14:20:34
bagus gamenya ayo tembus 1m,5,2025-06-23 14:20:18
game buruk dikasih team sampah mulu buat malas main hapus aja ni game,1,2025-06-23 14:20:11
kasih winstrek,5,2025-06-23 14:18:58
woy game ngeleg kali kau betol kan dlu bujang,1,2025-06-23 14:18:53
woi monton kalau malam malam jaringan nya jangan ngeleq lah su kalau emang jaringan rumah yg ngeleq kok setiap hari ngeleq ny ncok tolong di perbaiki,1,2025-06-23 14:18:50
game kaya jelek+bosokgak cocok buat dimainin,1,2025-06-23 14:18:47
untuk kedepan nya bikin fitur ganti rumah aja muntun makin lama makin burik game nya kebanyakan fitur,1,2025-06-23 14:18:27
permainan nya seruu bangett suer gaa bohong 🤭🤭,5,2025-06-23 14:17:10
pensi gw kena kutukan Mulu,1,2025-06-23 14:15:10
bagus ini,5,2025-06-23 14:14:56
setelah d Update jadi fak bebas milih hero gak asik lagi,1,2025-06-23 14:13:48
Parah...sejak update hallowen crash trus...tiap loading battle pasti reload...ketinghalan 3 menit..mending team ga suren...bisa lanjut..kebanyakan rank pda suren...di minta solusi jawabnya kemana2...yaaa,1,2025-06-23 14:12:38
Tolong Pak muntun event-nya Banyakin dan seru in saya nggak meragukan game ini gara-gara game ini sangat seru Maaf saya cuma bintang 4🤭,4,2025-06-23 14:11:29
"aduhhh sistem pick nya kobjadi gini ga enak bnget, kembaliin seperti awal, ngerugiin yg main solo sistem ini gdpet roal yg saya mauu astagaa,, kalo gini trus orng² jdi mles main ni game",1,2025-06-23 14:11:28
game ini menyenangkan,5,2025-06-23 14:11:17
anjai epik kombek,5,2025-06-23 14:10:34
"game hama anjir, apa apaan gw ex Glory perbatasan dimusuhin ama ex imo 300+, mana sering lag gajelas lagi. sistem rank lu gaguna bgt MOONTON, ga adil bgt timku full ex honor musuh 3 ex imo 150+",1,2025-06-23 14:10:26
asik asik apalagi klo darksistem ilang,4,2025-06-23 14:10:20
"developer game satu ini makin update makin gajelas, percuma lu banyakan fitur2 tapi player dark system yang main asal asalan lu biarin aja, minimal kasih sanksi tegas kek buat yang suka ngetroll",1,2025-06-23 14:10:19
bagus game nya,5,2025-06-23 14:10:00
game nya gajelas kasih musuh gk ngotak ketemu dark sistem mulu,1,2025-06-23 14:09:33
Sering update jadi lbh boros paket . terllau besar penyimpanan Itu aja sih,4,2025-06-23 14:08:29
mohon perhatiannya monton entah kenapa skin elite Fanny dan skin basic yin saya tiba tiba hilang padahal Minggu lalu masih ada,3,2025-06-23 14:08:13
gimana ini moonton aku di kasi tim bot terus ayolah kasi bial bagus 7 kali aja capek aku main jangler peker lah otakmu,1,2025-06-23 14:08:07
"update role itu udah bagus, tapi kenapa masih sering ketemu , contoh saya mage ketemu 2 mage lain nya jadi tidak seimbang perbaiki udh ukang2 saya ketemu begini",1,2025-06-23 14:07:59
monton poke gk bisa pilih rol,1,2025-06-23 14:07:56
mohon maaf moonton ini gmn ya kan game saya invalid terus kok bintangnya turun ??,2,2025-06-23 14:07:50
rusak ni game dah 7 menit gak dapat dapat lawan nya padahal solo,1,2025-06-23 14:07:46
game nya bagus tapi sering ngelag terus bisa ketemu drak sistem main gak jelas lagi oke sudah makasih🙏🙏🙏🙏🙏🙏,5,2025-06-23 14:07:28
Napa nyaa moonton saat ini bikin saya kesel selalu kasih temen noob main cs kalah apa lagi pus rank selalu kalah,1,2025-06-23 14:06:53
peraturan tambah bikin muak,1,2025-06-23 14:06:52
"di update malah nambah lag!? bego bener ni developer🙃gw ga butuh skin gratisan lu,gw cuman pengen main nyaman Damai dan 30ms kebawah,dari 2018 ga bedanya ni game, system nya busuk terutama dibagian SINYALLLLL",1,2025-06-23 14:05:24
UPDATE BARU FITUR GAJELAS BIKIN RIWEH AE,1,2025-06-23 14:05:18
"Tolong min perbaiki ping naik naik gak jelas, signal bagus tapi ngeleg bikin patah patah",1,2025-06-23 14:05:10
leg monyet,1,2025-06-23 14:04:54
Ku ingin permainan yang lancar drama bisa dapat bandel gratis,5,2025-06-23 14:04:54
benerin sinyal lu jgn dibanyakin skil kocak,1,2025-06-23 14:04:53
tolong moonton kasih tim yg jelas lah masa iya tim nya blum bisa main tapi lawan jago semua,1,2025-06-23 14:04:17
sy sangat suka game ini 😊😊,5,2025-06-23 14:04:03
"ngasih tim bot Mulu,trus sinyal nya leg parah padahal sinyal hp bagus bagus aja pas udh maen malah mental ke lobby",1,2025-06-23 14:03:10
game ini sangat MANTAP apa lagi tambahin dark sistem nya dan tambahin fitur edit control pas in game untuk mengubah control itu aja buat developer,5,2025-06-23 14:03:06
mainan seru sekali,4,2025-06-23 14:02:24
gayeng,5,2025-06-23 14:01:15
"makasih monoton, dan pihak mobile legend, belakangan ini saya menang terus 😍👌",5,2025-06-23 13:59:44
geme burikkk kayakk taii timmnyaa padaa bott yang di kasihh,1,2025-06-23 13:59:19
habis update lag terus,1,2025-06-23 13:59:05
min mobail sekarang kok suka ngelag koneksi nya tolong dong min di perbaikin lagi agar semua playernyaman untuk bermain.,4,2025-06-23 13:59:03
"gak jelas,",1,2025-06-23 13:59:02
"niat bikin game gak sihh,gw tuhh capek main diepic kalah mulu,game gak jelas,rusak tll ,reset season dari glory ke epic 1 kalah mulu jadi epic 3 game gak jelas emang, gunanya fitur report apa? trs ya satu lagi hapus aja fitur pilih lane gak guna,sama aja udah pilih lane masing² tapi tetep di troll hadeh capek²",1,2025-06-23 13:58:45
"game gajelas lagi menang masa tiba"" kalah , perbaiki saat battle lah masa mudah banget kena come back",1,2025-06-23 13:58:44
bguss,5,2025-06-23 13:58:40
"game merusak mental pemain,game nya terlalu leg musuh lebih sulit,game yang terlalu lama, omongan player toxic tidak baik di dengar,player yang baru main langsung di kalahkan, kebanyakan kalah",1,2025-06-23 13:58:26
sering lag,1,2025-06-23 13:58:21
"tolong dong monton kalo kasih musuh yg se imbang, ini mah gua masih reng bawah nabrak nya reng atas, udah musuh nya kg ngotak keras2 bgt, jadi lostrek Mulu gua,",3,2025-06-23 13:56:26
lu kalo ga mau gua pensi guausah kalah mulu,1,2025-06-23 13:56:25
"monton gak jelas skarang,udh kayak game honor off king, tolong monton kreatif dikit jngan niru2,abis seson malah tambah gak jelas mobilegen",1,2025-06-23 13:54:33
"tolong dong papi Moonton gw dah dari s1 main ml skarang hp gw rusak... btw gw pke hp lama yang gamuat dimasukkun emel 😔 *kasih saiya hp pihh... (hp apaaja yang penting muat buat main emel,,, kangen bngt ni dah hmpir 2 thun ngga main emel... 🤭😁)",5,2025-06-23 13:54:03
nice moba game!,5,2025-06-23 13:53:42
"monton bngst, ls trs, slalu diksh tim anomali, tim musuh op semua",1,2025-06-23 13:52:37
monton tolong perbaiki sistem nya ini sangat ngelek giamana mau banyak yg main sedangkan sistem nya gini ngelag lah,1,2025-06-23 13:52:35
aneh banget ini montoon tolong dong knapa pas di base sinyal bagus nah pas mau war leg paraaah aneh bet stiap kali maen loh padahal season sebelumnya lancar lancar aja,3,2025-06-23 13:52:19
bagusss bngttt,5,2025-06-23 13:51:38
bagus sekalo bnyk skim gratis,5,2025-06-23 13:51:21
Mobile legends itu asik,5,2025-06-23 13:51:11
game kocak sinyal kagak dibenerin kocak kocak,1,2025-06-23 13:51:07
kasih tim nya draksistem,1,2025-06-23 13:50:20
banyak beban dan yang ngetrol tolong lah di naikin level buat main rank nya jangan di epic banyak yang ngetrol lah cape,2,2025-06-23 13:49:41
"update nya gaje banget milih role sebelum maen .. malah bikin banyak darksistem karna maksa role , kalo emng mau update pilih role kasih aja 1 role jgn minimal.2 .. jadi role yg bener bener d kuasain yg user mid milih mid mm , ga dapet mid dapet mm tapi ga bisa main , sama aja gaje .. lebih enak yg kmren , walaupun nabrak nabrak role nya tapi masih bisa pake role yg d mau, uninstal aja bikin sakit kepala maennya .. makin kesini makin gajelas ,",1,2025-06-23 13:49:34
"jangan pernah main ml karna bakal dikasih musuh yang jago terus, ingat jangan pernah",1,2025-06-23 13:49:30
MOONTON² tolong lah sinyal kok lag banget saya itu pake wifi bagus tapi malah lag😡padahal buat semua gama malah bagus tolong moonton perbaiki secepatnya🙏,4,2025-06-23 13:49:18
jangan download ml bug nya belum di hapus skill kaga pernah keluar walaupun sinyal bagus,1,2025-06-23 13:49:16
kebanyakan dark sistem anj,1,2025-06-23 13:49:14
ngasih tim nya gak seimbang,1,2025-06-23 13:48:37
"Tolong lah Moonton,udah sering banget aku kena masalah,saat main tiba tiba suka lag dan ping selalu merah,giliran saya memainkan game lain tidak ngelag,padahal saya pakai Wi-Fi tetapi masih lag,Wi-Fi saya aman tidak ada masalah,tapi game mu yang punya masalah!",1,2025-06-23 13:48:27
game hama tolol,1,2025-06-23 13:48:27
"game bikin stress, malas...sesuai janji ku hapusssss....salah siapa bikin lose😭",1,2025-06-23 13:48:13
"sistem matchmakingnya ga jelas,meskipun sudah dipilihi setiap rolenya tapi banyak player yang ngetroll bahkan rebutan role,ada yang memakai Nana di role jungler,mid hayabusa,exp Hanabi,tolonglah pihak developer ban saja player-player seperti itu",1,2025-06-23 13:48:03
game bgus,5,2025-06-23 13:47:35
sekarang ML sering lag padahal sinyalnya bagus lagnya parah kali kalau kembali ke base sinyalnya ok ok saja tapi pas tiap kali war langsung lag,2,2025-06-23 13:47:21
"Game yang buruk,saya main 15 game dan saya kalah di 15 pertandingan tersebut,saya kecewa dengan game ini!!",1,2025-06-23 13:47:12
jaringan ny jelek,1,2025-06-23 13:47:08
fiturnya balikin ke awal ini fitur gajelas banget udah user gold mid taruh roam kek pepek,1,2025-06-23 13:46:40
"game aneh masa dikasih tim beban, dan jaringan padahal bagus tapi masih lag masah di kasih musuh rank tinggi ya susah apalagi kalo tim beban aneh ni game main solo tim dark sistem main temen tim malah pro game anehhhhhhhhhhhhhh hapus aj dari play store",1,2025-06-23 13:46:28
"sinyal nya jelak bangat , saat pertandingan musuh rank nya tinggi dan tim saya dapat tim noob trusss",1,2025-06-23 13:46:04
ml knp plhn nya kyk gini? jlk lane yg oaking di bisa mid lane tpi di tmpt in di roam,1,2025-06-23 13:45:53
gime ga adil tim tolol sedangkan musuh hebat tidak setara,1,2025-06-23 13:44:58
Fanny kau nerf Hero lain kau buat sakit² game apa ini bukan penghilang stress malah tambah stress,1,2025-06-23 13:44:23
game taek bngst,1,2025-06-23 13:44:22
"sumpah gua benci banget semenjak ada fitur sesuai land kaya gitu, gua tuh maunya main mid,mid,mid terus, ya maksud gua tuh gua maunya mid jangan roam terus, setiap kali gua mau mid roam,roam,roam ,kenapa gua di kasih roam terus si anjir, sumpah gua benci banget fitur kaya gitu, sumpah apus Napa fitur fitur kaya gitu, jadi gak nikmat gua main ml, kalah terus, mana yg main mid nya pada gak jelas, mending pada jago mainnya, lah ini setiap gua main pada beban semua, tolong lah""APUSS""FITURNYA MOONTON",3,2025-06-23 13:43:56
sering ngeleg,1,2025-06-23 13:43:34
"gtw kenapa ya tiap main,selalu leg dan udah ganti jaringan tetep sama dan anehnya leg nya tiap mau menang!.saya minta tolong pihak monton segera perbaiki masalah jaringan. saya sudah muak kalah karna jaringan yg suka leg tpi kalok buka apk lain enggak, tolong di dengar developer baik untuk para player yg sering melangalami nya.terimakasih",1,2025-06-23 13:43:26
Saya sangat senang untuk mengisi hari libur dan bisa untuk mencari teman,5,2025-06-23 13:43:23
"ganti fitur lu tod, susah maen nya, jadi males, apalah role nya jadi susah, males, orang yang gak bisa maen jadi maen role aneh",1,2025-06-23 13:43:23
mau nge push selalu nggak tenang dan kalah terus sampai ke mental,1,2025-06-23 13:43:13
LU KALO NGASIH LAWAN YANG NGOTAK DONG ANJ LU NGASIH MUSUH MANTAN PRO PLAYER SEDANGKAN TIM GW MALAH BOCAH GA BISA MAEN ANJJ LU,5,2025-06-23 13:42:55
game seru,5,2025-06-23 13:42:51
"moonton tolong dong sistem pemilihan role yg diawal dihapus, saya tidak suka dengan sistem ini karna dark sistem merajalela seperti tidak ingin memberi teman saya jungle dan tidak menukar lane dengan saya tolong dihapus ini moonton karna menambah sikap buruk para dark sistem🙏🙏",2,2025-06-23 13:42:48
game konntol banyak lagnya jaringan bagus dissngka lag,1,2025-06-23 13:42:36
monton ini gak adil memberi gua tim lol sedangkan tim musuh jago jago gua dikasih tim troll mulu gak ada yang jago kalau gau turun gm gua pensiun main ml,1,2025-06-23 13:42:10
"gue udh main nih game dari 2022 ye, karna akun utama gue wr nya ga bagus pas bgt awal season gue bikin dah tuh akun smurf buat bagusin wr, pas sampai master tier rendah lo masa dapet musuh bot(computer)yang jago bgt jir kompak lagi gila emng wr yss gue hancur stress, makin susah aja nih padahal bot loh",3,2025-06-23 13:41:54
suka dapet tim yang otak nya ga ada,1,2025-06-23 13:41:42
mantap sih ini gem,5,2025-06-23 13:40:58
seru banget game nya.apalagi hero nya bagus-bagus bangett,5,2025-06-23 13:40:30
"tolong monton anj kasih tim yang setara, terlalu bnyak darksistem, bkin resah, terutama di tier epic anj",1,2025-06-23 13:40:12
game rusak apalah fitur nya aneh banget pas di loby sumpah ga jelas nih moonton,1,2025-06-23 13:40:02
game burikk paket gw abisss,1,2025-06-23 13:39:38
"Plis lah moonton dibenerin matchmaking nya kalo solo jangan dikasih tim beban dong, begini makanya game nya sepi",1,2025-06-23 13:39:33
"makin update makin burik, jaringan sering naik turun ga jelas pdhl baik baik aja, pembagian teamnya menurutku ga adil. saya yang masih pemula malah dikasih musuh sesepuh. selalu mendapatkan team yang tidak kompak, muntun pls lah ak sdh lelah ls hiks t__t",1,2025-06-23 13:39:23
gem nya sangat bagus tapi gak bagus,1,2025-06-23 13:39:07
Menghindari rasa suntuk doang dari pada melamun,4,2025-06-23 13:38:33
Moonton Ireng game lu keberatan hp gw dah gakuat co gimana gua mau main dah Ampe udah hapus semua data masih aja mesin cukur hadeh mana ga support ML lite lagi Pdhl kentang ni hp Gijil emang,2,2025-06-23 13:38:07
saaaangat seru,5,2025-06-23 13:38:01
banyak player yang ngetrol,3,2025-06-23 13:37:50
monton minta akun sultan dong aku udah main dari 2020,5,2025-06-23 13:36:50
cukup satu kata keeeren,5,2025-06-23 13:36:41
game apa ini cok tim ga ada yang bener hapus aja ini game,1,2025-06-23 13:36:20
"download lagi, semoga WR lebih baik.. kasih lawan komputer lah",5,2025-06-23 13:36:06
"Kurang bagus, dari tampilan Lane yang sebelumnya. mohon Lane yang sebelumnya di kembalikan.",4,2025-06-23 13:35:35
"GAME RUSAK JANGAN DOWNLOAD,sistem macking nya buruk gak adil,nyesel kalian kalo download,lihat saja ulasan selain saya,pasti banyak yg mengeluh kan tentang sistem match macking yg sangat buruk dan tidak adil,lihat saja rating game ini yg menurun drastis,jangan download game ampas",1,2025-06-23 13:35:33
game nya seru sekali,5,2025-06-23 13:34:39
update kali ini bener bener bikin kacau.,1,2025-06-23 13:33:53
halo kak ini games Makin kesinih Kok aneh Bangettt Jaringan Tidakk stabil ngeleg Mulu selama Pertandingan di Mulai Tolong Lah Segerah Di Perbaiki Permasalahan ini Monton Tolong Lah,5,2025-06-23 13:33:25
"SISTEM BARU RANKNYA MENDING DIHAPUS DAH NYUSAHIN LU TAHU GAK? DIPILIHNYA SESUAI MATCH BUKAN SKILL ANEH BANGET NIH GAME,YANG HARUSNYA BISA MAIN DI ROLE ITU, JADI TAMBAH SULIT HARUS NYESUAIIN ROLE YANG GAK BISA DIMAININ/JARANG DIMAININ",1,2025-06-23 13:33:01
ini gem anjeng banyak draksistem nya mending kalian jangan main nanti menyesal,1,2025-06-23 13:32:54
uptadetanya menyebalkan di salah satu saat pilih line jadi gak karuan... mana yang biasa di midline jadi jungler,2,2025-06-23 13:32:16
Perbaiki semua bug dan buatin bisa yang ram kecil biar bisa maen ML,5,2025-06-23 13:32:09
geam ini sebenar nya bangus tapi saya udah donglot data tapHero nya masih bulat aneh,1,2025-06-23 13:31:55
ni ya moonton kalo ngasih tim yang ngotak dikit la apalah,1,2025-06-23 13:31:06
"game sampah, bikin stres doang",1,2025-06-23 13:30:20
game nya bagus juga seru,5,2025-06-23 13:30:11
game yang bagus dan tidak membosankan,5,2025-06-23 13:29:47
kenap saya selalu dapa perigatan pada hal saya tidak melakukan apa apa sering saya main pas kelar pertadingan selalu ada perigatan aku benci ini game mobile legends 😡😡😡😡😡 aku kasih bintang satu dulu,1,2025-06-23 13:28:42
"semakin gak jelas mlbb semenjak update, kita gak leluasa memilih posisi gold, roam, exp, mid. kenapa lu pula yg ngatur kita mau diposisi mana, untuk player solo sangat merugikan, kembalikan pemilihan seperti sebelumnya, kalau season depan masih seperti ini pemelihan posisi, saya pastikan akan uninstal ini game !!",1,2025-06-23 13:27:34
kenapa sekarang kalau main rank pilihan line langsung ditetapkan sistem .. karena bekum tentu pemain lain mau diajak tukar line,1,2025-06-23 13:27:23
Game gaje bikin stres,1,2025-06-23 13:26:36
"masalah jaringan terus,",2,2025-06-23 13:26:26
"muak liat sistem baru saat ini.... line udah di tentukan, bukan makin bagus malah makin ancur....",1,2025-06-23 13:26:12
monton ngotak ngasih team dan musuh itu pening kepala lostrek Mulu lama kelamaan kek gini pensi aku,1,2025-06-23 13:25:57
monton jahat banget skin nya mahal banget,4,2025-06-23 13:25:54
sinyal nya sekarang jelek banget semua jaringan tolong di perbaiki lagi biar enak maen nya AFK mlu sekarang jadinya,4,2025-06-23 13:25:50
game nya bgss bangetttt lucu pula,5,2025-06-23 13:25:41
lose streak mulu,4,2025-06-23 13:24:48
banyak Player bot bikin stres mending unstal aja game burik bnyak Player BOT bikin mls game taix ini,1,2025-06-23 13:24:22
game ga guna sampah punya tim gabisa main musuh jago prah,1,2025-06-23 13:24:18
"kasih fitur yg bagus lah min,ini Lane selama 5 menit di mid maen Aldous biar stack banyak,malah kena peringatan, fitur apa ini? biking jengkel",2,2025-06-23 13:24:13
game ampas pertandingan buruk kasih team yg gk betul dari rank gw sama temen jauh musuh jago tapi team ampas,1,2025-06-23 13:24:01
dark yang gk jelas tidak adil,1,2025-06-23 13:22:55
"monton buruk, sistem buruk ngga bagus",1,2025-06-23 13:22:38
"Gamenya Udah Bagus. Cuman Dari Segi Match Gak Seimbang Tolonglah Saya Sebagai User Solo Merasa Tidak Adil Ketika Saya Bermain Solo ada Aja Duo/Trio Yang Bisa Di Bilang Tidak Bisa Bermain Dan Itu Menurut Saya Sangat Mengganggu Saya Sebagai User Solo. Tolong Untuk Match Di Seimbangkan Solo Dan Solo Semua, Duo Dan Trio, Trio Dan Duo, Party 5 Dan Party 5. Trima Ksih.",4,2025-06-23 13:21:55
ini game emang gila,1,2025-06-23 13:21:46
Lose streak cokkkkkkk!!!,1,2025-06-23 13:21:29
Ga bosen bisa online/ offline Mantapppppp,5,2025-06-23 13:20:57
"mines banget ini game, susah sinyal, ngleg parah, trus gak boleh komentar rekan partnernya, selalu di ksih tim yg gak bisa kontrol, menjijikan si, tiap bulan mau di upgrade,",1,2025-06-23 13:20:24
tolong MONTOON adain fitur (alasan afk) pliss hp saya udh ga kuat main ml jadi suka keluar tiba tiba. tapi saya masih mau main ml soalnya ml lite blum ada di indo jadi adain lah pliss kalau bukti nya itu liat gameplay biar ga ada yg pura pura ngeleg padahal sengaja afk jadi ke deteksi mana yang sengaja mana yang enggak PLISS MONTOON PEDULI SAMA PLAYER karna rata rata yang main itu udh pada ga kuat sama ml sekarang,3,2025-06-23 13:20:22
gak seru,1,2025-06-23 13:19:57
the new system draft pick is so suck. why automatically choose lane by moonton. this is suck for solo players.,3,2025-06-23 13:19:53
"gw gasuka update an terbaru nya, yg kita hanya main lane yg ditentukan moonton walau kita milih lane itu, karna harus milih 2 lane. saya selalu mndapatkan lane roam hadeh padahal saya mau main mid. kemungkinan saya tidak akan bermain ml lagi karena update an ini.",1,2025-06-23 13:18:59
jaringan kaya taii,1,2025-06-23 13:18:45
"Gimana sih montoon.Jadi, pas aku main ketemu player yang mainnya tidak sesuai Lane yang dipilih, terus curi buff temen sendiri, dan turretnya di biarin hancur. Terus aku report ""mengganggu rekan"" tapiii tidak terjadi apa-apa(tidak ada pengurangan kredit skor). Gak jelas banget👎.Gimana sih ini, hadehhh.",2,2025-06-23 13:17:47
"main udh bener, item bener, emblem bener, dikasih tim darksistem.. ngelaporin yang darksistem katanya ga ada kesalahan.. gimana sih, bukannya naik bintang malah turun.. KDA gw sama salah satu tim gw KDA gw 2 7 3 temn gw juga sama 2 7 3 gold unggulan gw masa gw dapat coklat dia silver, kaga bener emg, strees ni game",2,2025-06-23 13:17:29
laggggg,1,2025-06-23 13:16:31
sinyal ngelag padahal wifi lancar match-nya berat sebelah,1,2025-06-23 13:16:21
"monton pilih kasih game burik dan game paling gak seru gw main cuma mau cari kehiburan malah jadi cari kemarahan monton memberi teman kayak Kon,,,l musuh malah pro udah di rank epek teman kayak Kon..l musuh di rank epek pro teman malah kayak bab,",1,2025-06-23 13:16:15
ini akun saya kena retas dan perlindungan akun aktif.gimana sih caranya biar akun saya tdk digunakan oleh orang lain 😠,1,2025-06-23 13:16:10
"tolong perbaiki jaringan/ping, saat war atau tim fight sering keluar sendiri atau ngelag padahal pake wifi",2,2025-06-23 13:15:25
pinda ke honor of king aja game ini udah ada fitur pik baru tetap aja drak sistem bermunculan,1,2025-06-23 13:14:18
halo monton tolong balikin double damage fanny ya☺️☺️☺️,5,2025-06-23 13:13:38
ngelek banget,1,2025-06-23 13:12:43
"tolong perbaiki jaringan dalam game nya,jaringan saya udah bagus banget ehh pas in game nya malah nge lag parah,bisa jalan-jalan sendiri...apalagi mau war tiba-tiba lag padahal jaringan bagus banget",1,2025-06-23 13:11:46
oyy..montonnnnnn awal seson makin setres..ngasi tim aneh Mulu mau looo apasii mootonnnnnnn.kalo player GK mau kabur minimal ngasi tim tuh yg setara lahhhh...gue udah 200 metc main masih nyetak di epic...yg bener aja Lo kocak,1,2025-06-23 13:10:36
"oi monton geme Lo gini amat jeng masak tim gua epic semua,musuhnya mitik semua,ah jdi males gua main geme ini woi,sekali lagi dapet ginian fix gua hapus ni geme BKIN sakit kepala doang,udh siangnya capek malamny tekanan batin hadeh,mending main gepgep aj dah",1,2025-06-23 13:10:00
seru sekali kalau bisa dikasi DM mas moonton 1.000,5,2025-06-23 13:09:51
kau bikin update yg bnr dikit,3,2025-06-23 13:09:26
game tolol kebanyakan dark sistem sama lawan personal sekali main ls 13 kali game aneh,1,2025-06-23 13:09:09
"kenapa lobby saya tidak sama dengan punya teman saya, saya merasa tidak adil karena punya teman saya lebih bagus dari punya saya, bisa dibilang saya iri tolong periksa update selanjutnya, tapi menurut saya game nya bagus sekali bisa membuat saya bahagia",5,2025-06-23 13:08:33
pengalaman buruk gem sangat buruk gara gara udted terus,1,2025-06-23 13:08:27
"gemnya bagus tapi bisa gak di perbaikai sinyal ,biasanya sinyalnya bagus tetep leg",3,2025-06-23 13:08:12
mobil legends sekarang malah susah mau pilih mid aja susah,1,2025-06-23 13:08:05
"moonton ya gua kesel kalo dapat tim yang drak sistem,, menang sekali kalah ny 4 kali trs tiba"" ngelag parah,,,",2,2025-06-23 13:08:04
"bagus bgt, cowok buat hilangin rasa ngantuk, perasaan senang, kesal, gemez, semua bercampur. tp saran sih klo baru download jangan lupa di update, biar grafiknya bisa normal 😉",5,2025-06-23 13:07:59
tentunya,5,2025-06-23 13:07:33
Game nya bagus tapi kreditnya ga nai naik,5,2025-06-23 13:07:12
seruu banget kita harus kompak kerja sama tim,5,2025-06-23 13:07:08
Seru banget,5,2025-06-23 13:06:10
"kebanyakan Loss streak jadi males main, gatel",1,2025-06-23 13:06:09
banyak baget bug gak bisa masuk ketika di mau sambung pertandingan nya,1,2025-06-23 13:05:47
game apaan cuma buang buang waktu menang sekali kalah sekali menang 2 kali kalah lagi,1,2025-06-23 13:04:17
gampang ngelek kentang banyak drak sistem,1,2025-06-23 13:03:58
asik,5,2025-06-23 13:03:03
MOONTON PLISS LAHH KASI AKU WS CAPEKK MAIN AWAL SEASON KETEMU PENGHUNI ASLI,5,2025-06-23 13:02:47
GAME APA IN KASIH MUSUH ABANG ABANG AN MONTON APA LAH NAIK TURUN LAGI RANK GUA,1,2025-06-23 13:02:13
"banyak skin gratis dan event menarik si, tapi makin kesini main ga seru",3,2025-06-23 13:02:03
bikin gila,1,2025-06-23 13:01:48
Ga seru dapat system gelap Mulu ga usah di download lah yang kayak gini mending pake waktu kalian buat yang bermanfaat dari pada main game gajelas ini gaje gaje g jelass game lu kocak makin di update makin g jelas kocak mending mengisi kegiatan positif dari pada main ini game kocak,1,2025-06-23 13:01:13
mantp,5,2025-06-23 13:00:29
"bagus banget, tpi bisa ngundang emosi",5,2025-06-23 12:59:48
ko aku di kasih peringatan gara gara lane ga sesuai yang kita pilih. muntun aneh,1,2025-06-23 12:59:08
"Benerin jaringan nya kocak, pake wifi sinyal merah, pake kuota juga sinyal merah padahal di pake youtube, download aman, bisa bisa nya maen ML kaga bisa 🙈 mau pake jaringan kek mana njir buat bisa maen tanpa sinyal merah😂",1,2025-06-23 12:59:06
"game nge bug, gw retri pas di bar turtle malah di ley kagak bisa ketekan",1,2025-06-23 12:57:55
ngebuff hero gaje,1,2025-06-23 12:57:52
best game,5,2025-06-23 12:57:18
update makin kesini GK jelas,2,2025-06-23 12:56:17
geme aneh main clasik ngetrol nya do klasik di ripot berkurang ga bener luh minimal trol renk berkurang co ini Clasik ga bagus buat refresing,1,2025-06-23 12:55:37
Gamenya seru sekali sih tapi sering banget ngelag banget,1,2025-06-23 12:55:07
Hai mas moonton tolong jawab dong aku dah kasih bintang 5 lho🥰🥰,5,2025-06-23 12:55:02
"MOONTON, game ini bagus kok karena kita bisa mendapatkan hero dan skin yang bagus!",5,2025-06-23 12:54:12
"makin banyak bugnya sekarang, masa digame sinyal bagus hijau terus gk ngelag.... diloby merah buat loby gk bisa muter"" terosssss sinyal hijau pdhl. sering delay juga makin anehhhh, benerin lah kocak",2,2025-06-23 12:53:56
game gk tidak bagus buat di mainin monoton gasih tim guys cupu sedang kan musuh selalu proo,1,2025-06-23 12:53:35
walaupun jaringan nya ngelek tapi aku suka mobile legends soalnya kadang sih pas mau main tiba-tiba ngelek tapi gapapa,5,2025-06-23 12:53:35
terlalu mengintimidasi para player yang td top up...pasti dpt tim boot /dark sistem ..neda dg akun yg top up...jauh terasa kesenjangannya...cuma mikirin kaya doank moonton,1,2025-06-23 12:53:00
"woi ml gmna ini kodenya g bisa di isi padahal isi loh , wah GK beres ini muntun",4,2025-06-23 12:52:47
"ga cocok min sumpah pilih Lane di awal match sebelum mulai di tier epik ,makin ngawur pilih asal Hero, tambah ga mau ngalah soal Hero/hyper ,makin parah.mungkin lebih cocoknya untuk tier legend ke atas di tambah update sekarang tambah berat sering lag padahal sinyal full kuota baru beli.mungkin untuk sistem pilih Lane di awal sebelum match di terapin di legend- mythic romawi.tambah abrsud permainan player sekarang",1,2025-06-23 12:51:46
sering jumpa tim yg suka troll dan jaringan nya leg trus,1,2025-06-23 12:50:37
ml ku eror min ga bisa buat login,2,2025-06-23 12:50:02
mending main game sebelah,1,2025-06-23 12:49:40
"game apaan ini makin kesini makin berat, pemberian lawan dalam pertandingan yang gak seimbang dibandingkan dengan tim sendiri dan masa tim Solo vs 1 tim dan kenapa akhir"" mobile legend malah sering lag ping merah padahal jaringan saya bagus. tolong perbaiki dengan benar",1,2025-06-23 12:48:02
Game nya burik sekali 🥲,1,2025-06-23 12:47:59
"sistem ml makin lama bukannya tambah upgrade malah makin burik, ngasih tim yang imbang aja ga becus, dapatnya yang aneh mulu",1,2025-06-23 12:47:56
anjir ikutan honor of king sumpah gak ada ide lagi min,3,2025-06-23 12:47:33
